Usuario,Anio_semana,Actividad_relativa_p50,Superavit_calorico_p50,HRV_SDNN_p50,Delta_cardiaco_p50,Fecha,Cluster,Cluster_label,PC1,PC2,TSNE1,TSNE2
Usuario_3,2023_W01,0.0607142857142857,42.18353022932592,28.10285,63.0,2023-01-02,1,NO SEDENTARIO,1.268235683271014,-1.0514612994823942,29.303137,0.36114514
Usuario_3,2023_W02,0.1797619047619047,44.18776928422516,29.927016666666663,63.0,2023-01-09,1,NO SEDENTARIO,2.1164168478520127,-0.5711977356165969,35.182606,7.8053465
Usuario_3,2023_W03,0.1773809523809524,68.71271716469771,37.55573333333333,58.0,2023-01-16,1,NO SEDENTARIO,2.4413810754184624,0.8331252838656515,33.341324,12.794672
Usuario_3,2023_W04,0.209375,55.41598332175122,32.10536666666667,70.0,2023-01-23,1,NO SEDENTARIO,3.027227836082784,-0.277965857604319,38.40056,7.6885
Usuario_3,2023_W05,0.2226190476190476,49.12070882557331,34.279625,65.0,2023-01-30,1,NO SEDENTARIO,2.608189191135408,-0.23427180190869637,37.276417,8.828045
Usuario_3,2023_W06,0.24,55.92147324530925,33.87275,46.5,2023-02-06,1,NO SEDENTARIO,1.8795338125153445,0.9217401556388296,27.784037,19.030302
Usuario_3,2023_W07,0.1739583333333333,55.87546907574705,29.853250000000003,63.73,2023-02-13,1,NO SEDENTARIO,2.473448662646387,-0.13176320883092157,33.45757,7.369372
Usuario_3,2023_W08,0.1411764705882353,53.1408617095205,30.01,61.0,2023-02-20,1,NO SEDENTARIO,2.007517030004303,-0.22013640033265433,31.91441,6.3088384
Usuario_3,2023_W09,0.1880952380952381,64.82466990965948,32.89945,61.0,2023-02-27,1,NO SEDENTARIO,2.638937287629312,0.4717201894281324,33.461906,12.229632
Usuario_3,2023_W10,0.2346153846153846,48.47984711605282,28.29985,55.0,2023-03-06,1,NO SEDENTARIO,2.188127942407813,0.09794060728957865,31.503784,13.968953
Usuario_3,2023_W11,0.1777777777777777,53.3718554551772,37.298325,46.0,2023-03-13,1,NO SEDENTARIO,1.2961952873976776,0.7205130205287953,26.806707,16.648663
Usuario_3,2023_W12,0.19,43.49583043780403,33.925975,59.0,2023-03-20,1,NO SEDENTARIO,1.876252476564764,-0.3080704077601619,35.0957,9.664837
Usuario_3,2023_W13,0.1302083333333333,33.52473940236275,38.775975,56.5,2023-03-27,1,NO SEDENTARIO,0.9488761905574675,-0.6949835368005273,17.393654,-0.4012858
Usuario_3,2023_W14,0.1416666666666666,47.86692147324531,35.52473333333334,63.5,2023-04-03,1,NO SEDENTARIO,1.9114007701930738,-0.4378594929519097,32.035393,5.567039
Usuario_3,2023_W15,0.1130952380952381,68.35580264072273,31.262566666666668,80.0,2023-04-10,1,NO SEDENTARIO,3.3453437142628557,-0.48825096093539,33.73002,0.63621646
Usuario_3,2023_W16,0.1885416666666666,54.931202223766505,23.32225,58.0,2023-04-17,1,NO SEDENTARIO,2.31478748245349,-0.0066501726181501936,32.471176,10.790644
Usuario_3,2023_W17,0.1647058823529411,52.93439888811675,28.01833333333333,62.0,2023-04-24,1,NO SEDENTARIO,2.2495963153617295,-0.2438464509304916,32.94373,7.3677325
Usuario_3,2023_W18,0.1490196078431372,47.095552466990966,31.90116,61.0,2023-05-01,1,NO SEDENTARIO,1.8497265498574962,-0.41140013473755105,31.430706,6.5874305
Usuario_3,2023_W19,0.1880952380952381,64.98325225851286,31.55725,73.0,2023-05-08,1,NO SEDENTARIO,3.3512818930147135,-0.08541086168916313,39.095505,7.114987
Usuario_3,2023_W20,0.1637254901960784,47.03961084086171,25.206266666666664,58.0,2023-05-15,1,NO SEDENTARIO,1.877634851140072,-0.37393439930392747,32.59609,8.838558
Usuario_3,2023_W21,0.0972222222222222,37.53898540653232,26.15246666666667,58.5,2023-05-22,1,NO SEDENTARIO,1.1491484280968498,-0.9760273101357102,27.092493,-0.542923
Usuario_3,2023_W22,0.0880952380952381,28.55802640722724,28.6317,65.5,2023-05-29,1,NO SEDENTARIO,1.1784096140174931,-1.6422325273417113,27.928543,-3.0816367
Usuario_3,2023_W23,0.1020833333333333,53.917164697706745,21.004025,69.5,2023-06-05,1,NO SEDENTARIO,2.3858181789603856,-0.8711367619036561,32.9542,1.848825
Usuario_3,2023_W24,0.1027777777777777,41.37588603196664,30.1434,58.0,2023-06-12,1,NO SEDENTARIO,1.2146321718176474,-0.6932330310846948,27.302439,0.172154
Usuario_3,2023_W25,0.1656862745098039,45.63502432244614,27.1815,64.0,2023-06-19,1,NO SEDENTARIO,2.162476218532297,-0.6542114116679236,34.830696,6.5843253
Usuario_3,2023_W26,0.1666666666666666,38.13988881167477,30.48753333333333,49.25,2023-06-26,1,NO SEDENTARIO,1.0476598313355616,-0.23890582384636272,21.03695,-12.649868
Usuario_3,2023_W27,0.1725490196078431,51.66865879082696,25.64455,48.0,2023-07-03,1,NO SEDENTARIO,1.4987975463468,0.3028659399368766,27.575912,14.980859
Usuario_3,2023_W28,0.0939393939393939,30.97095205003475,28.559680000000004,59.0,2023-07-10,1,NO SEDENTARIO,0.9202402488815716,-1.2344037918539041,26.434837,-2.596273
Usuario_3,2023_W29,0.1733333333333333,48.24183460736623,34.851325,57.0,2023-07-17,1,NO SEDENTARIO,1.7773557051060294,-0.05036577864261362,30.504074,9.307902
Usuario_3,2023_W30,0.146875,45.37887421820709,34.9111825,59.5,2023-07-24,1,NO SEDENTARIO,1.65185190776424,-0.36072363405928043,30.149439,6.6448865
Usuario_3,2023_W31,0.17549019607843136,51.95,32.15090666666667,52.75,2023-07-31,1,NO SEDENTARIO,1.7015939624416354,0.2459166322569376,29.399284,12.271234
Usuario_3,2023_W32,0.0794871794871794,31.47810979847116,36.536925,58.0,2023-08-07,1,NO SEDENTARIO,0.6593138866405163,-1.0469500590177696,25.458612,-2.2109861
Usuario_3,2023_W33,0.0571428571428571,28.4550382209868,33.19981666666667,50.0,2023-08-14,1,NO SEDENTARIO,0.006829993326954012,-0.9528733725614187,1.4901104,-9.02311
Usuario_3,2023_W34,0.15,42.51514940931202,32.67718,42.5,2023-08-21,1,NO SEDENTARIO,0.6464370523871322,0.24155039590587035,20.717539,19.200806
Usuario_3,2023_W35,0.1813725490196078,47.95656706045865,31.6018,70.5,2023-08-28,1,NO SEDENTARIO,2.645921995655307,-0.7083962988312136,37.489395,6.7974353
Usuario_3,2023_W36,0.2,89.43502432244614,33.7526,58.0,2023-09-04,1,NO SEDENTARIO,3.2808194250386533,1.693166202878229,34.242874,13.761618
Usuario_3,2023_W37,0.1922222222222222,55.36219596942321,27.84283333333333,57.0,2023-09-11,1,NO SEDENTARIO,2.2277128918041154,0.16069584702271467,31.994589,11.362454
Usuario_3,2023_W38,0.115,46.99965253648367,40.991825,40.0,2023-09-18,0,SEDENTARIO,0.27426301271433917,0.6082385274872071,11.759268,26.610384
Usuario_3,2023_W39,0.1152173913043478,45.63189715079917,45.4048,50.0,2023-09-25,1,NO SEDENTARIO,0.7407079022679659,0.19599790965974873,18.7973,10.424032
Usuario_3,2023_W40,0.1245098039215686,42.24120917303683,36.8807,59.75,2023-10-02,1,NO SEDENTARIO,1.388432640009866,-0.5303019056761795,29.021568,5.624797
Usuario_3,2023_W41,0.1373015873015873,39.826268241834605,35.59195,59.0,2023-10-09,1,NO SEDENTARIO,1.3793284142882338,-0.5864085449296741,28.99475,5.9231076
Usuario_3,2023_W42,0.1364583333333333,53.69520500347463,36.4619,61.0,2023-10-16,1,NO SEDENTARIO,1.8948920958071693,-0.0776160664996772,31.168343,5.400594
Usuario_3,2023_W43,0.1654761904761904,61.12460041695622,36.00584,55.0,2023-10-23,1,NO SEDENTARIO,1.981651955952573,0.5804462944091855,30.506544,11.156022
Usuario_3,2023_W44,0.1284313725490196,52.16810284920083,36.49435,61.0,2023-10-30,1,NO SEDENTARIO,1.7932217856484083,-0.16526456792825758,30.937714,5.106824
Usuario_3,2023_W45,0.1598039215686274,58.41021542738013,31.165,59.0,2023-11-06,1,NO SEDENTARIO,2.1626194819860216,0.17054052468783415,31.351562,10.08251
Usuario_3,2023_W46,0.1477272727272727,57.22334954829743,31.2675,54.5,2023-11-13,1,NO SEDENTARIO,1.7847192311026796,0.2874588873876959,29.7783,10.844065
Usuario_3,2023_W47,0.1241666666666666,46.41626129256428,39.65878,54.0,2023-11-20,1,NO SEDENTARIO,1.1413159653804528,-0.041623451243230004,22.701612,10.184675
Usuario_3,2023_W48,0.1979166666666666,46.50945100764419,42.6059,47.0,2023-11-27,1,NO SEDENTARIO,1.2036978679524664,0.5579162084520228,25.56084,18.734789
Usuario_3,2023_W49,0.1411764705882353,45.13154968728284,31.52102,52.0,2023-12-04,1,NO SEDENTARIO,1.2267912290995207,-0.12335711948700602,24.778614,12.68015
Usuario_3,2023_W50,0.059375,26.845170257123005,35.353325,56.0,2023-12-11,1,NO SEDENTARIO,0.2846309828788993,-1.2372712085711053,2.796756,-9.73982
Usuario_3,2023_W51,0.075,27.84892286309937,35.862750000000005,52.0,2023-12-18,1,NO SEDENTARIO,0.18520101074288098,-0.9588551525664661,1.7108012,-8.937201
Usuario_3,2023_W52,0.0333333333333333,33.16038915913829,40.013333333333335,54.5,2023-12-25,1,NO SEDENTARIO,0.14149140743565325,-0.8869556805728875,3.0135884,-8.913442
Usuario_3,2024_W01,0.1666666666666666,52.96997915218901,34.706975,52.5,2024-01-01,1,NO SEDENTARIO,1.6192788554423105,0.32624002849912886,28.73093,12.087992
Usuario_3,2024_W02,0.221875,45.13488533703961,28.399100000000004,48.0,2024-01-08,1,NO SEDENTARIO,1.5972016979447206,0.23379945246364364,27.733952,18.287731
Usuario_3,2024_W03,0.1631578947368421,39.940097289784575,36.1804,47.0,2024-01-15,1,NO SEDENTARIO,0.8635792741744441,0.04440651357917927,21.706722,17.561592
Usuario_3,2024_W04,0.0884615384615384,39.2318276580959,37.99912,47.0,2024-01-22,0,SEDENTARIO,0.30341691715684765,-0.17257312824043794,13.785137,8.356299
Usuario_3,2024_W05,0.1166666666666666,40.26650451702571,42.61725,48.0,2024-01-29,1,NO SEDENTARIO,0.5155942180046237,0.006632642113584872,14.872315,11.454632
Usuario_3,2024_W06,0.1363636363636363,51.0464211257818,34.8258,51.0,2024-02-05,1,NO SEDENTARIO,1.2658938354267815,0.22367493615010314,24.630867,11.7975445
Usuario_3,2024_W07,0.1484126984126984,46.16136205698402,36.035275,52.0,2024-02-12,1,NO SEDENTARIO,1.239560166115943,0.0350492617622476,25.41658,12.236934
Usuario_3,2024_W08,0.1563492063492063,37.03036831132731,27.71956,51.0,2024-02-19,1,NO SEDENTARIO,1.085338518394329,-0.45199237630385164,21.11436,-13.310312
Usuario_3,2024_W09,0.1555555555555555,45.43252258512856,34.27396666666667,46.0,2024-02-26,1,NO SEDENTARIO,0.9492313576351427,0.25752037983249376,21.5219,18.867413
Usuario_3,2024_W10,0.1611111111111111,38.01612230715775,41.54293333333333,40.0,2024-03-04,0,SEDENTARIO,0.3096587916562241,0.38100363027148254,10.571933,-7.415714
Usuario_3,2024_W11,0.1645833333333333,38.301598332175125,38.85876,48.0,2024-03-11,1,NO SEDENTARIO,0.8406989428267623,-0.009419775051408688,22.09567,16.84151
Usuario_3,2024_W12,0.1535714285714285,37.51000694927033,34.32585,44.5,2024-03-18,1,NO SEDENTARIO,0.6091010162852635,-0.013224644350750256,20.727644,17.923561
Usuario_3,2024_W13,0.1541666666666666,31.72981236970118,36.470125,54.0,2024-03-25,1,NO SEDENTARIO,0.9500560848945906,-0.6342929669778743,22.350075,-15.8302765
Usuario_3,2024_W14,0.0983333333333333,21.99367616400278,32.42913333333333,54.0,2024-04-01,1,NO SEDENTARIO,0.33390624718183404,-1.2949695800020664,5.2320194,-16.6965
Usuario_3,2024_W15,0.1510416666666666,35.83314801945796,37.7256,54.0,2024-04-08,1,NO SEDENTARIO,1.033992866409965,-0.4453403881054867,22.390064,-14.927132
Usuario_3,2024_W16,0.1885416666666666,39.81612230715774,23.49246666666666,62.5,2024-04-15,1,NO SEDENTARIO,2.112379516742567,-0.8391760961446928,35.62352,7.40787
Usuario_3,2024_W17,0.16875,42.983391243919385,29.4922,46.0,2024-04-22,1,NO SEDENTARIO,1.0373813251429929,0.09544776483203612,22.109718,18.657766
Usuario_3,2024_W18,0.1078431372549019,49.250660180681024,33.8705,52.0,2024-04-29,1,NO SEDENTARIO,1.0879434618993078,-0.002043682944564487,23.46605,11.239426
Usuario_3,2024_W19,0.1,47.86435024322447,28.5065,65.0,2024-05-06,1,NO SEDENTARIO,1.8176372035013884,-0.7755331952519027,31.4936,1.5970435
Usuario_3,2024_W20,0.19,46.32147324530925,30.576933333333333,61.0,2024-05-13,1,NO SEDENTARIO,2.126760916516798,-0.347957118125279,34.90427,8.784273
Usuario_3,2024_W21,0.124074074074074,24.70958999305073,31.2689,68.0,2024-05-20,1,NO SEDENTARIO,1.4117030411332556,-1.7527552977148841,28.458826,-3.629124
Usuario_3,2024_W22,0.1941176470588235,47.53968033356498,27.75666,59.0,2024-05-27,1,NO SEDENTARIO,2.1197207449888937,-0.2533692443925198,34.02058,9.495717
Usuario_3,2024_W23,0.0490196078431372,27.24593467685893,37.2078,43.0,2024-06-03,0,SEDENTARIO,-0.5466581188096107,-0.6325459237576108,-5.3453503,-14.45598
Usuario_3,2024_W24,0.1922222222222222,45.20646282140376,28.240525,65.5,2024-06-10,1,NO SEDENTARIO,2.401136163427392,-0.6374461103235043,36.28026,7.668065
Usuario_3,2024_W25,0.192156862745098,58.60104239054899,28.10536666666667,55.0,2024-06-17,1,NO SEDENTARIO,2.2068110144163247,0.3913421347064514,31.480207,11.828259
Usuario_3,2024_W26,0.1958333333333333,50.76101459346769,29.582125,69.0,2024-06-24,1,NO SEDENTARIO,2.774299182656155,-0.5218101242671935,37.61032,7.451253
Usuario_3,2024_W27,0.1265151515151515,56.05274496177901,33.6617,64.0,2024-07-01,1,NO SEDENTARIO,2.1121791458720227,-0.200417244402474,31.600647,4.309882
Usuario_3,2024_W28,0.1078431372549019,55.32265462126477,32.48231666666667,56.0,2024-07-08,1,NO SEDENTARIO,1.5217769080915022,0.04567263095059371,29.37982,3.86943
Usuario_3,2024_W29,0.0984126984126984,55.05740097289784,32.632775,61.5,2024-07-15,1,NO SEDENTARIO,1.7619560793324218,-0.23642843129026106,30.59049,3.048755
Usuario_3,2024_W30,0.1677083333333333,41.81917998610146,34.9336375,48.0,2024-07-22,1,NO SEDENTARIO,1.0276617675152828,0.06659560815216348,22.368883,17.66848
Usuario_3,2024_W31,0.146078431372549,47.479360667129946,36.71355,51.0,2024-07-29,1,NO SEDENTARIO,1.1959947944043228,0.14209353262461055,25.221207,12.290373
Usuario_3,2024_W32,0.1711111111111111,39.58429464906185,40.01669999999999,51.75,2024-08-05,1,NO SEDENTARIO,1.1215847448919405,-0.07944463288982542,23.5724,15.987859
Usuario_3,2024_W33,0.1362745098039215,46.4455872133426,33.3877,49.0,2024-08-12,1,NO SEDENTARIO,1.0330845097225099,0.08970870661664018,23.983019,12.924995
Usuario_3,2024_W34,0.1133333333333333,46.61945795691453,30.349500000000003,50.5,2024-08-19,1,NO SEDENTARIO,1.0129469207643063,-0.101877030157128,23.316315,12.0556345
Usuario_3,2024_W35,0.1523809523809524,39.18992355802641,30.948975,61.0,2024-08-26,1,NO SEDENTARIO,1.6477308753369981,-0.7531154643408169,35.088898,5.264429
Usuario_3,2024_W36,0.0794871794871794,30.881306462821403,36.86976666666666,60.0,2024-09-02,1,NO SEDENTARIO,0.7507933962958038,-1.1544794009622568,25.640991,-2.272118
Usuario_3,2024_W37,0.1357142857142857,42.31507991660876,29.049766666666667,65.0,2024-09-09,1,NO SEDENTARIO,1.8859478330398307,-0.8899404622057043,34.43526,3.968626
Usuario_3,2024_W38,0.1455555555555555,52.46233495482974,22.5404,65.5,2024-09-16,1,NO SEDENTARIO,2.3871321500471927,-0.5909550524880718,33.40844,5.200297
Usuario_3,2024_W39,0.0909722222222222,61.57109103544128,30.879216666666665,64.5,2024-09-23,1,NO SEDENTARIO,2.106447395811859,-0.15543762802697664,31.607521,2.8743165
Usuario_3,2024_W40,0.0880952380952381,34.27831827658096,31.47106,73.5,2024-09-30,1,NO SEDENTARIO,1.7670800783326848,-1.7005407376958728,29.577879,-2.507421
Usuario_3,2024_W41,0.0920289855072463,51.85934676858929,35.07225,65.0,2024-10-07,1,NO SEDENTARIO,1.78519413888651,-0.4958966282527705,30.953093,2.0627046
Usuario_3,2024_W42,0.1208333333333333,40.5681723419041,18.59125,68.0,2024-10-14,1,NO SEDENTARIO,2.0604395796347457,-1.358427486010961,34.996315,2.4643555
Usuario_3,2024_W43,0.1427083333333333,43.171369006254345,21.57353333333333,68.0,2024-10-21,1,NO SEDENTARIO,2.244111755432049,-1.121538300966224,35.41833,3.2277408
Usuario_3,2024_W44,0.1427536231884058,44.238082001389856,27.6604,68.5,2024-10-28,1,NO SEDENTARIO,2.2137407223664547,-0.9730378508998005,35.2601,3.7423193
Usuario_3,2024_W45,0.1303921568627451,39.97574704656011,30.0197,67.0,2024-11-04,1,NO SEDENTARIO,1.878650922825526,-1.0735229185714612,34.656013,3.3869503
Usuario_3,2024_W46,0.1189393939393939,44.529951355107706,23.77455,66.0,2024-11-11,1,NO SEDENTARIO,1.974842959979418,-1.001145795239431,34.148357,2.839414
Usuario_3,2024_W47,0.1579365079365079,49.635649756775535,53.4164,68.5,2024-11-18,1,NO SEDENTARIO,2.093427994138142,-0.1679066458671007,26.479382,6.6069174
Usuario_3,2024_W48,0.1733333333333333,67.4948575399583,23.065075,63.0,2024-11-25,1,NO SEDENTARIO,2.8812961388049825,0.2467453455608314,34.151524,12.083404
Usuario_3,2024_W49,0.1509803921568627,51.521542738012506,27.970375,66.5,2024-12-02,1,NO SEDENTARIO,2.3713379908048355,-0.5465239186027283,33.59026,5.6356134
Usuario_3,2024_W50,0.1297101449275362,59.26170952050034,30.3094,63.5,2024-12-09,1,NO SEDENTARIO,2.253017051225445,-0.1029757797451401,31.964773,4.2035155
Usuario_3,2024_W51,0.0968253968253968,55.95545517720639,25.922025,73.0,2024-12-16,1,NO SEDENTARIO,2.5379852054483036,-0.8559622247552823,33.087074,1.3446718
Usuario_3,2024_W52,0.0381944444444444,24.268450312717167,38.77376666666667,63.5,2024-12-23,1,NO SEDENTARIO,0.43973463863524215,-1.673564713876808,3.9722772,-11.021473
Usuario_3,2025_W01,0.0326388888888888,25.598054204308543,34.4669,58.75,2024-12-30,1,NO SEDENTARIO,0.23470651989508085,-1.5113159226370017,3.1996562,-10.646761
Usuario_3,2025_W02,0.0166666666666666,21.345795691452395,42.07183333333334,55.0,2025-01-06,0,SEDENTARIO,-0.33262569414991555,-1.4132540645319924,1.9800168,-11.297767
Usuario_3,2025_W03,0.1325757575757575,53.13759555246699,23.0267,58.0,2025-01-13,1,NO SEDENTARIO,1.881811791087419,-0.2565750132607244,31.43981,7.7935553
Usuario_3,2025_W04,0.1677083333333333,52.10694927032661,20.64434,57.5,2025-01-20,1,NO SEDENTARIO,2.0983334517407553,-0.22106164571887674,32.383553,9.613512
Usuario_3,2025_W05,0.0883333333333333,45.13898540653231,26.06216,55.0,2025-01-27,1,NO SEDENTARIO,1.119267638199985,-0.5290065016305254,27.216358,0.83624065
Usuario_3,2025_W06,0.0966666666666666,25.076025017373176,25.7276,53.0,2025-02-03,1,NO SEDENTARIO,0.4594002319873797,-1.2644121594920454,5.435971,-16.717365
Usuario_3,2025_W07,0.1380952380952381,47.9726893676164,37.307625,54.0,2025-02-10,1,NO SEDENTARIO,1.3191737244890376,0.017067675795814988,25.129986,11.117458
Usuario_3,2025_W08,0.0262711864406779,19.668241834607368,31.595366666666667,58.5,2025-02-17,1,NO SEDENTARIO,0.04049441094845217,-1.827832078783276,3.005401,-11.279758
Usuario_3,2025_W09,0.06507936507936506,35.470743571924956,59.937804166666666,40.5,2025-02-24,0,SEDENTARIO,-0.6730266955414405,0.34309934349025456,-7.4201775,19.511923
Usuario_4,2024_W45,0.1388888888888889,4.462244389027431,22.4411,45.5,2024-11-10,1,NO SEDENTARIO,-0.2557526039884473,-1.7363203299126715,15.16091,-38.178577
Usuario_4,2024_W46,0.2141025641025641,20.84638403990025,37.599325,50.0,2024-11-11,1,NO SEDENTARIO,0.7847585791197594,-0.7091020110297153,25.66108,-31.775303
Usuario_4,2024_W47,0.269047619047619,21.44209476309227,32.83526666666666,36.0,2024-11-18,1,NO SEDENTARIO,0.448734301538171,0.00815922184934896,1.6545515,-45.64272
Usuario_4,2024_W48,0.153125,17.901745635910224,44.64074,41.0,2024-11-25,0,SEDENTARIO,-0.3433082199081026,-0.4687075748420924,-7.996787,-29.149107
Usuario_4,2024_W49,0.253125,19.6942144638404,38.5866,50.0,2024-12-02,1,NO SEDENTARIO,1.0021522289795277,-0.619632902549301,28.94625,-32.94647
Usuario_4,2024_W50,0.2,22.384389027431425,34.99583333333333,53.0,2024-12-09,1,NO SEDENTARIO,0.9458003203782673,-0.8747860785738066,24.238163,-32.798397
Usuario_4,2024_W51,0.1483333333333333,15.305386533665835,37.001266666666666,51.0,2024-12-16,1,NO SEDENTARIO,0.2330544148226077,-1.1969005524934901,15.254601,-30.633968
Usuario_4,2024_W52,0.1244444444444444,13.715461346633417,42.789480000000005,48.5,2024-12-23,1,NO SEDENTARIO,-0.20893036582201796,-1.1042234587708066,10.326024,-24.236414
Usuario_4,2025_W01,0.125,13.137157107231918,27.18393333333333,48.0,2024-12-30,1,NO SEDENTARIO,-0.016392773657044918,-1.4272522306301652,5.4633183,-21.128693
Usuario_4,2025_W02,0.1178571428571428,14.206832917705734,28.43763333333333,50.0,2025-01-06,1,NO SEDENTARIO,0.06278073534216631,-1.4672231158017097,5.5678644,-20.647552
Usuario_4,2025_W03,0.2,26.791571072319204,43.08813333333333,46.0,2025-01-13,1,NO SEDENTARIO,0.5564769674760313,-0.20958147895877344,24.657309,-26.619604
Usuario_4,2025_W04,0.1333333333333333,30.21960099750624,44.15154,53.5,2025-01-20,1,NO SEDENTARIO,0.6174640191328621,-0.5792554284038057,15.745632,-1.4888277
Usuario_4,2025_W05,0.1611111111111111,27.52773067331671,36.00772499999999,45.0,2025-01-27,1,NO SEDENTARIO,0.3618332916672543,-0.3974694120660164,5.2833695,-32.792953
Usuario_4,2025_W06,0.1305555555555555,27.770224438902744,35.77636666666667,48.0,2025-02-03,1,NO SEDENTARIO,0.3353192843110962,-0.6180473048044524,10.600129,-18.590487
Usuario_4,2025_W07,0.09409722222222215,19.915211970074814,51.5067,46.5,2025-02-10,0,SEDENTARIO,-0.4747450178700324,-0.6654765581788176,-8.950902,-5.372618
Usuario_5,2024_W45,0.1388888888888889,6.681702763256161,22.4411,45.5,2024-11-10,1,NO SEDENTARIO,-0.1885599403526454,-1.6430737800613533,15.008444,-38.19191
Usuario_5,2024_W46,0.2141025641025641,31.2150858849888,37.599325,50.0,2024-11-11,1,NO SEDENTARIO,1.098664306529069,-0.2734796606770137,28.870995,-26.114878
Usuario_5,2024_W47,0.269047619047619,32.10709484690067,32.83526666666666,36.0,2024-11-18,1,NO SEDENTARIO,0.7716102660654005,0.45623000953633913,3.8730214,-45.105366
Usuario_5,2024_W48,0.153125,26.805825242718445,44.64074,41.0,2024-11-25,0,SEDENTARIO,-0.07374298140049781,-0.09461869235747597,-2.0591617,-31.93006
Usuario_5,2024_W49,0.253125,29.4898431665422,38.5866,50.0,2024-12-02,1,NO SEDENTARIO,1.2987085384667798,-0.20808718907364265,31.81077,-31.091146
Usuario_5,2024_W50,0.2,33.51807318894698,34.99583333333333,53.0,2024-12-09,1,NO SEDENTARIO,1.2828653915589503,-0.4070243727223222,28.552034,-22.756323
Usuario_5,2024_W51,0.1483333333333333,22.918073188946973,37.001266666666666,51.0,2024-12-16,1,NO SEDENTARIO,0.4635235687984364,-0.8770672211065855,16.849777,-17.17094
Usuario_5,2024_W52,0.1244444444444444,20.537341299477223,42.789480000000005,48.5,2024-12-23,1,NO SEDENTARIO,-0.002402372164762162,-0.8176144479919443,12.496987,-16.981625
Usuario_5,2025_W01,0.125,19.67139656460045,27.18393333333333,48.0,2024-12-30,1,NO SEDENTARIO,0.18142709044710675,-1.1527279176821028,6.292115,-19.755795
Usuario_5,2025_W02,0.1178571428571428,21.2731142643764,28.43763333333333,50.0,2025-01-06,1,NO SEDENTARIO,0.27670782277753175,-1.1703460202424205,6.2653913,-19.083693
Usuario_5,2025_W03,0.2,40.11732636295744,43.08813333333333,46.0,2025-01-13,1,NO SEDENTARIO,0.9599055711992327,0.350276150922106,24.822365,18.619019
Usuario_5,2025_W04,0.1333333333333333,45.25041075429425,44.15154,53.5,2025-01-20,1,NO SEDENTARIO,1.0725120416093148,0.05223699676008833,21.562862,9.837494
Usuario_5,2025_W05,0.1611111111111111,41.21964152352502,36.00772499999999,45.0,2025-01-27,1,NO SEDENTARIO,0.7763470176158819,0.17777158478188382,21.073938,18.30794
Usuario_5,2025_W06,0.1305555555555555,41.58274831964152,35.77636666666667,48.0,2025-02-03,1,NO SEDENTARIO,0.7534844915781531,-0.03773896851253768,22.356665,13.815433
Usuario_5,2025_W07,0.09409722222222215,29.820761762509335,51.5067,46.5,2025-02-10,0,SEDENTARIO,-0.17486091864152942,-0.24931270791245003,4.455567,5.8968554
Usuario_6,2019_W18,0.26875,10.610255102040815,23.0545,27.560000000000002,2019-05-05,1,NO SEDENTARIO,-0.21744871939631766,-0.27308196277440566,-0.9174363,-46.385025
Usuario_6,2019_W19,0.1535714285714285,24.414591836734694,32.6257,47.0,2019-05-06,1,NO SEDENTARIO,0.3814312745803246,-0.7102399228781902,14.916368,-23.18818
Usuario_6,2019_W20,0.1653846153846153,19.929897959183677,31.8968375,34.0,2019-05-13,0,SEDENTARIO,-0.40712106906688217,-0.2974671338952894,-8.858699,-37.928574
Usuario_6,2019_W21,0.1535714285714285,24.31387755102041,34.9413,34.939899999999994,2019-05-20,0,SEDENTARIO,-0.3472546433504751,-0.12786205195204134,-6.3888927,-36.157227
Usuario_6,2019_W22,0.1433333333333333,23.725663265306125,33.169025,33.0,2019-05-27,0,SEDENTARIO,-0.5195887781834448,-0.13338942600914358,-7.1990013,-36.479733
Usuario_6,2019_W23,0.18041958041958034,16.162627551020407,33.94583333333333,48.5,2019-06-03,1,NO SEDENTARIO,0.3814500340792936,-1.0158210778802295,17.417484,-33.681072
Usuario_6,2019_W24,0.1653846153846153,17.995255102040815,22.94333333333333,35.0,2019-06-10,1,NO SEDENTARIO,-0.27365206329555425,-0.6085853359010889,-9.077885,-39.083057
Usuario_6,2019_W25,0.1954545454545454,22.811632653061228,27.78773333333333,30.0,2019-06-17,0,SEDENTARIO,-0.2812970283491012,0.007812079492609328,-2.5612676,-43.006214
Usuario_6,2019_W26,0.1535714285714285,22.75494897959184,35.73076666666667,39.0,2019-06-24,1,NO SEDENTARIO,-0.17377615203848487,-0.35839375072212176,-3.031171,-34.20551
Usuario_6,2019_W27,0.1484523809523809,26.6740306122449,30.4298,37.375,2019-07-01,1,NO SEDENTARIO,-0.10346366791489245,-0.24619044467282006,-4.2065964,-35.70933
Usuario_6,2019_W28,0.1433333333333333,24.85867346938776,26.799666666666667,36.375,2019-07-08,1,NO SEDENTARIO,-0.19610650899048604,-0.36827315915402004,-5.0039897,-35.782753
Usuario_6,2019_W29,0.1653846153846153,32.05280612244898,30.166075,38.0,2019-07-15,1,NO SEDENTARIO,0.21505607957241119,-0.0026174716053012775,-0.69750476,-37.52834
Usuario_6,2019_W30,0.2388888888888889,14.57280612244898,27.46175,37.0,2019-07-22,1,NO SEDENTARIO,0.17247064504140142,-0.5270190550948881,0.7458968,-46.435898
