usuario_id,usuario_alias,semana_inicio,cluster,Actividad_relativa_p50_scaled,Actividad_relativa_iqr_scaled,Superavit_calorico_basal_p50_scaled,Superavit_calorico_basal_iqr_scaled,HRV_SDNN_p50_scaled,HRV_SDNN_iqr_scaled,Delta_cardiaco_p50_scaled,Delta_cardiaco_iqr_scaled
u3,christina,2024-09-24,0,-0.5733365688401656,-0.0670601740409158,1.8841719689855412,0.9413364230443103,-0.8458199482520121,-0.8957738050083839,1.5454545454545454,0.6146936366914729
u3,christina,2024-10-01,1,-0.61459403905447,-0.23552457477669086,0.3240745757458582,0.04164652663821232,-0.8186203906682049,1.6628775044040411,3.0,1.0244893944857882
u3,christina,2024-10-08,0,-0.45582391229873276,0.3341843012100084,1.3290335428390985,0.5458815001056931,-0.6531192026704294,2.8075762805438225,2.0,-0.36881618201488375
u3,christina,2024-10-15,0,-0.1451124814434164,0.8825782066785877,0.6654867734277115,1.0904949492860265,-1.3957860164006504,-0.765169924393757,2.090909090909091,-0.2458774546765892
u3,christina,2024-10-22,0,0.1685865593239696,0.8327954874775105,2.638486047898375,2.2173756112413505,-1.0958739481509059,-0.5199899275966973,2.6363636363636362,0.9425302429269252
u3,christina,2024-10-29,0,-0.2568231129382212,0.6866149598243779,0.8052803469933538,0.2673079376436795,-0.3763616783015388,1.5217009718394137,2.3181818181818183,0.16391830311772612
u3,christina,2024-11-05,0,-0.00803390900724716,0.04100165985210121,0.8593871970029472,1.0213676216569647,-0.9060953247576901,1.04317541996443,2.090909090909091,-0.9015506671474937
u3,christina,2024-11-12,0,0.03414411328080421,1.0656023938348786,0.983641089397051,1.9014571695999218,-1.172331677336434,1.0978007181328535,2.272727272727273,0.6146936366914729
u3,christina,2024-11-19,0,0.5599634578051854,2.608993833273396,1.2019235587368318,0.752289115894391,0.09063097924412382,0.7974541744783488,2.090909090909091,0.8089657574664779
u3,christina,2024-11-26,0,0.20041109969167523,2.837582019628933,2.2227836873151623,2.1160590117864713,-1.2049372758621222,-0.7521077768225128,1.8181818181818181,-0.16391830311772612
u3,christina,2024-12-03,0,0.28721224700911563,0.729563048458386,1.309724138397675,0.7541298661088026,-0.9645852577978155,-0.11437523705970029,2.0454545454545454,-0.6146936366914729
u3,christina,2024-12-10,0,-0.01781431997259331,0.6148945536394291,1.817480837291021,1.0405611467439306,-0.9944123508875136,-0.018438187473132753,1.8636363636363635,1.5859095826640004
u3,christina,2024-12-17,0,-0.6191465874919116,0.3105243955587225,0.5288432425944388,1.1658627466051452,-0.5676695328740662,0.14033017675171358,2.727272727272727,2.376815395207029
u3,christina,2024-12-24,1,-1.200734650374938,-0.3903129507018014,-0.24810506518225622,1.3570747559171676,-0.48300726585873643,1.4479867836582614,2.090909090909091,0.08195915155886306
u3,christina,2024-12-31,1,-1.4098673442198628,-0.6002919754489378,-0.1721028361804543,0.7534945184904588,-0.7942087597793436,0.6283241038089702,1.3636363636363635,-0.5122446972428941
u3,christina,2025-01-07,0,-1.6389174374785889,0.1523087798355899,0.7949880888350057,2.4457592231096044,-0.3314368262459423,3.4583032004113208,1.0909090909090908,0.963020030816641
u3,christina,2025-01-14,0,0.5633778691332648,1.802233985538932,1.402100233909979,1.9088201704575676,-1.2123214748023454,-0.9708055183284001,0.9090909090909091,0.7786119398091991
u3,christina,2025-01-21,0,-0.4004173284748822,2.505429311761029,1.3431868874235036,1.817641509086696,-1.306838853578317,-0.003181341188964629,1.3181818181818181,2.6022030619939023
u3,christina,2025-01-28,0,-0.6111796277263901,0.5662523234644905,-0.09417006396562308,1.2385610794250577,-1.2236242281078284,0.5422922935578771,1.7954545454545454,0.5327344851326099
u3,christina,2025-02-04,0,0.05121616992120612,1.039077623361837,-0.19611545700917393,0.17098371394084483,-0.9209954670723173,0.059391673198979054,0.9090909090909091,0.9835098187063568
u3,christina,2025-02-11,0,-0.2207985992158656,1.6843387879493468,0.9131921513660589,1.1884113089178334,-0.4972249413660672,2.4351107542923582,1.3181818181818181,0.5073271481493624
u3,christina,2025-02-18,0,-1.4340527577937652,-0.4290403784506269,-0.2892145131485791,2.047200388486116,-0.8129075843432466,3.015298041992225,0.8409090909090909,0.696652788250336
u3,christina,2025-02-25,0,-0.8649842031136993,-0.324559059075653,1.0736854382713965,1.4457974094985528,0.469425333841928,-0.8946746908741479,-0.09090909090909091,1.7621217585155557
u4,edson,2024-11-12,0,1.8078409452888822,1.5155286607282126,0.01638779294437372,-0.05293065613058611,-0.6496321879227122,-0.8480075395520922,0.6363636363636364,-0.04097957577943153
u4,edson,2024-11-19,0,1.4044611929504025,1.1963804123531288,-0.5179116888710871,-0.5920509226056,-0.7284168914747566,0.7632883025261078,0.9090909090909091,2.704652001442481
u4,edson,2024-11-26,1,0.3179670549274875,1.152592262180293,-0.5657534890020572,-0.5147754917609404,-0.2133766558054105,1.441614829612022,-0.18181818181818182,0.5327344851326099
u4,edson,2024-12-03,1,1.946214457005824,0.30451935123264495,-0.314607558655986,-0.41330181171463964,-0.5775756419860322,-0.7635163012786453,0.6363636363636364,-0.696652788250336
u4,edson,2024-12-10,1,0.26228887020253944,0.8923432282212812,-0.46521186910939333,-0.48529818163932165,-0.5974349665047436,-0.8079577254068981,0.9090909090909091,0.45077533357374683
u4,edson,2024-12-17,1,0.24925202694986878,1.5352727448077783,-0.8513303483858337,-0.30048238619505174,-0.5644666878070529,-1.1408252627675073,0.9090909090909091,-0.28685703045602073
u4,edson,2024-12-24,1,-0.0933272429675307,-0.3985724994864488,-0.937811080474079,-0.550593442482245,-0.29845567948723833,1.4500673249551161,0.5,-0.16391830311772612
u4,edson,2024-12-31,1,-0.08536028320200913,-0.1266513010411136,-0.7804984835235517,-0.6132554810636157,-0.606298992461461,0.5539863959339525,0.45454545454545453,1.6678687342228635
u4,edson,2025-01-07,1,0.2617715351528308,0.8807975657310697,-0.8232427841828471,-0.21030038134972517,-0.958028674329291,-0.09124438431907962,0.2727272727272727,0.45077533357374683
u4,edson,2025-01-14,0,0.9901792851433149,1.1524668460382264,0.33019191310502527,0.24181721229185726,-0.28473036050485717,-0.08775813167454617,1.1818181818181819,1.5162443038389666
u4,edson,2025-01-21,1,0.03414411328080421,1.307947029016893,-0.06179952417569376,-0.3766998420448239,-0.23585899668953839,0.7867434107939073,0.9545454545454546,0.9015506671474937
u4,edson,2025-01-28,0,0.33290510448783794,3.067755243933876,-0.07977191604898144,-0.18643015846677144,-0.6101272406128266,-1.2412207837088336,0.18181818181818182,1.4342851522801037
u4,edson,2025-02-04,1,-0.005690685546800635,0.24414342322224317,-0.016403839563010572,-0.3655721800031928,-0.7884119280797945,-0.017324112237758166,0.45454545454545453,-0.6146936366914729
u4,edson,2025-02-11,1,-1.0314367553576191,-0.27215302828369803,-0.7317215716326768,-0.4285784659849443,0.27854449974646883,-0.2675579584629263,0.13636363636363635,1.393305576500672
u5,esmeralda,2024-11-12,0,1.8078409452888822,1.5155286607282126,0.8379280246463601,0.378475516896514,-0.6496321879227122,-0.8480075395520922,0.6363636363636364,-0.04097957577943153
u5,esmeralda,2024-11-19,0,1.4044611929504025,1.1963804123531288,0.03787540251043809,-0.42879568122327955,-0.7284168914747566,0.7632883025261078,0.9090909090909091,2.704652001442481
u5,esmeralda,2024-11-26,1,0.3179670549274875,1.152592262180293,-0.03376224443698184,-0.3130845245066688,-0.2133766558054105,1.441614829612022,-0.18181818181818182,0.5327344851326099
u5,esmeralda,2024-12-03,1,1.946214457005824,0.30451935123264495,0.34230018300429743,-0.1611392455725137,-0.5775756419860322,-0.7635163012786453,0.6363636363636364,-0.696652788250336
u5,esmeralda,2024-12-10,1,0.26228887020253944,0.8923432282212812,0.11678738057033045,-0.2689456097987928,-0.5974349665047436,-0.8079577254068981,0.9090909090909091,0.45077533357374683
u5,esmeralda,2024-12-17,1,0.24925202694986878,1.5352727448077783,-0.4613810667405453,0.007794995030005318,-0.5644666878070529,-1.1408252627675073,0.9090909090909091,-0.28685703045602073
u5,esmeralda,2024-12-24,1,-0.0933272429675307,-0.3985724994864488,-0.5908761136687996,-0.36671782637090716,-0.29845567948723833,1.4500673249551161,0.5,-0.16391830311772612
u5,esmeralda,2024-12-31,1,-0.08536028320200913,-0.1266513010411136,-0.3553184162186072,-0.460547092506567,-0.606298992461461,0.5539863959339525,0.45454545454545453,1.6678687342228635
u5,esmeralda,2025-01-07,1,0.2617715351528308,0.8807975657310697,-0.4193231382663198,0.14283227637046927,-0.958028674329291,-0.09124438431907962,0.2727272727272727,0.45077533357374683
u5,esmeralda,2025-01-14,0,0.9901792851433149,1.1524668460382264,1.3078139551333694,0.8198268807404266,-0.28473036050485717,-0.08775813167454617,1.1818181818181819,1.5162443038389666
u5,esmeralda,2025-01-21,0,0.03414411328080421,1.307947029016893,0.7208514220879313,-0.10633196462555208,-0.23585899668953839,0.7867434107939073,0.9545454545454546,0.9015506671474937
u5,esmeralda,2025-01-28,0,0.33290510448783794,3.067755243933876,0.6939398121507084,0.17857521653501154,-0.6101272406128266,-1.2412207837088336,0.18181818181818182,1.4342851522801037
u5,esmeralda,2025-02-04,1,-0.005690685546800635,0.24414342322224317,0.7888262896371696,-0.08966955805836035,-0.7884119280797945,-0.017324112237758166,0.45454545454545453,-0.6146936366914729
u5,esmeralda,2025-02-11,1,-1.0314367553576191,-0.27215302828369803,-0.28228054591150925,-0.1840142954694229,0.27854449974646883,-0.2675579584629263,0.13636363636363635,1.393305576500672
u6,fidel,2019-05-07,1,0.324369076167637,-0.8039533038279213,-0.2397513880869233,-0.4456274803317993,-0.7990527804969219,-0.39466457632690016,0.2727272727272727,1.2088974854932302
u6,fidel,2019-05-14,1,0.324369076167637,0.06045058047591791,-0.49610347402784116,-0.32459445860129177,-0.7405864006041865,-0.7413063886009046,-0.8181818181818182,0.45077533357374683
u6,fidel,2019-05-21,1,0.324369076167637,-0.168992550700501,-0.27913161808078235,-0.7322692080139159,-0.6591373190620412,-0.9409207188071556,-0.13636363636363635,2.132585319476774
u6,fidel,2019-05-28,0,0.324369076167637,1.7915695894159631,-0.46917629758310314,0.11972243616477472,-0.7405864006041865,-0.38893036555659366,-0.9090909090909091,0.8171327410418646
u6,fidel,2019-06-04,1,0.4937764074454717,-0.4639908622130402,-0.6551700891744804,-0.7774791328509776,-0.8778951222389203,0.0007399423470822086,0.06818181818181818,2.0657189456774745
u6,fidel,2019-06-11,1,0.9249950688799611,0.5035783860171928,-0.7881465363936172,-0.31562474756453535,-1.2105322015567295,-0.49692054180257933,-0.7272727272727273,-0.2458774546765892
u6,fidel,2019-06-18,1,0.6914182939362795,0.6422528059589854,-0.22423319184924845,-0.3901000831490661,-0.9878963630876612,-0.6599860082096393,-1.1818181818181819,1.926040061633282
u6,fidel,2019-06-25,1,0.4937764074454717,-0.1614284914309491,-0.33636608550502034,-0.12186423938882814,-0.6228555146535046,-0.3144423091511353,-0.36363636363636365,-0.1229387273382946
u6,fidel,2019-07-02,1,0.25095923261390873,-0.2236218676472695,-0.11059834911202492,0.24611700356740657,-1.0470067204980555,0.09940313635252719,-1.0113636363636365,0.27661213651116284
u6,fidel,2019-07-09,0,0.17754938906018086,3.2854012575667193,-0.21436699040740365,-0.08071603570571809,-0.9929210345308292,-1.1200367073777178,-0.6022727272727273,0.6638691276267901
u6,fidel,2019-07-16,1,-0.06427127205798325,-0.06517212935370666,0.19686083528200643,-0.4303854245988364,-0.8785940571004891,0.8412282642594044,-0.09090909090909091,0.1229387273382946
u6,fidel,2019-07-23,0,1.5478664687297792,2.021643058864846,-0.8023231858789277,-0.01685132437946738,-0.9894949132861202,-0.35433071197983684,-0.6363636363636364,1.311346424941809
u6,fidel,2019-07-30,0,0.6914182939362795,4.769217550943901,-0.41722344139480383,0.04599624199616482,-0.7807841551275398,-0.5323693959086644,-0.9090909090909091,1.3933622102743994
u6,fidel,2019-08-06,1,0.4937764074454717,0.22223740374134401,-0.48297673069655506,-0.7370333875244971,-0.640634885619789,0.6189250554192899,0.1590909090909091,0.27661213651116284
u6,fidel,2019-08-13,1,0.8082066814081204,1.390254222614716,-0.4212480816518967,-0.08091700148228673,-0.8869548499568769,-0.4341092297350824,-0.022727272727272728,-0.26636724256630495
u6,fidel,2019-08-20,1,0.4937764074454717,-0.4639908622130402,-0.1159164154227561,-0.32136333453306687,-0.9901463588749028,-0.01963823636011075,-0.045454545454545456,-0.30734681834573646
u6,fidel,2019-08-27,1,0.4937764074454717,1.0419573082861624,-0.3162195529716885,0.1888262699744881,-0.46876814358305063,0.2651257786094186,-0.9090909090909091,0.4712651214634626
u6,fidel,2019-09-03,0,1.5478664687297792,2.303894529756475,-0.7273919669474146,-0.15884562972290053,-0.6022214256279693,0.2891030503788753,-1.0,0.7171425761400518
u6,fidel,2019-09-17,1,0.25909356548374735,0.806140756799286,-0.05956999362046303,-0.23257794505094376,-0.6161097400498486,-0.9409407371819162,-0.9090909090909091,0.04218437530734721
u6,fidel,2019-09-24,1,0.47416542956111224,1.606204531442088,-0.21745838074980883,-0.10463280684010759,-0.6285722273541278,-0.8425040668908698,-0.36363636363636365,0.0
u6,fidel,2019-10-01,1,0.8945757679570633,1.067152710143241,0.0947662110210994,-0.256420967276501,-0.3546514210781906,-0.14407350747212097,0.36363636363636365,0.14652657115693574
u6,fidel,2019-10-08,1,-0.13968046342147009,-0.3723149199247663,-0.3655855570527117,-0.36725820236091056,-0.5696100824321859,-0.16516602607867342,-0.4090909090909091,0.0
u6,fidel,2019-10-29,1,1.2753602312954835,0.44552374248905896,-0.13586609055220836,-0.40550715206554205,-0.7002760505469695,0.010076406975666925,0.3409090909090909,-1.1679179097137986
u6,fidel,2019-11-05,0,0.40062426249476557,1.5215307189556666,-0.08718835828326806,0.3344792586851031,-0.4107791457752167,0.1056283241038087,1.6363636363636365,1.475264728059535
u6,fidel,2019-11-12,1,1.6872882646263947,0.6636305574475458,0.043586202418401124,-0.5867128303738716,-0.6383737834703629,0.3786041503358868,-0.6363636363636364,-0.08195915155886306
u6,fidel,2019-11-19,1,0.4970594952609332,0.16268265285161146,-0.3272231527470593,-0.08303636074986119,-0.5321310887758333,1.30911088915299,-0.07954545454545454,-0.11269383339343671
u6,fidel,2019-11-26,1,0.856375217286488,0.5751897815512046,-0.11808476327141418,-0.3753641293029663,-0.49049103908060776,-0.6540829582522043,-0.06818181818181818,0.26636724256630495
u6,fidel,2019-12-03,0,0.44523923718168407,0.4170656797074876,0.08840261316531951,0.7814750825645113,-0.42588839408130463,-0.5489646285853943,-0.2727272727272727,0.10244893944857883
u6,fidel,2019-12-10,1,1.3762704122416356,-0.1338011069929313,0.14588205869216297,-0.8014419970533878,-0.8728390465992322,-0.8984786035181742,-0.6363636363636364,-0.696652788250336
u6,fidel,2019-12-24,1,0.2948809783342161,1.2347709945236234,-0.026559194294351503,-0.23098681234288174,-0.9851852617807868,-0.4940199846596016,0.2727272727272727,-0.5737140609120415
u6,fidel,2020-01-07,0,0.9534087016101408,2.2639600755853126,-0.063402151082652,-0.3785952533711915,-0.6943337638006127,-0.8912777833969685,-0.022727272727272728,-0.9372192899059104
u6,fidel,2020-01-14,1,0.825860739979445,-0.838138160836827,0.3166551274561725,-0.7811426098972337,-0.8317838043196859,-0.6122053084515459,0.03409090909090909,-0.5737140609120415
u6,fidel,2020-01-21,1,0.817051121007956,-0.5895499298177842,0.007810650220025579,-0.5147781446986214,-0.6790835795881917,-0.5149644726527911,-0.20454545454545456,-1.1115709930170803
u6,fidel,2020-01-28,1,0.25721898671538895,-0.36712440186334383,-0.31923365855553304,-0.5756126977332149,-0.5496335666435347,-0.1298393894184975,-0.36363636363636365,-1.1064485460446514
u6,fidel,2020-02-04,1,0.10243233984241262,0.8922431519135491,-0.14843871674664866,-0.2582480964928274,-0.5820806122745984,-1.209273354068153,-0.5,1.4102383372127327
u6,fidel,2020-02-11,1,0.5338897712998428,0.6298398654565633,-0.31889098085248363,-0.3379688232180712,-0.6922955548508762,0.18665901754031192,0.5454545454545454,0.08195915155886306
u6,fidel,2020-02-25,1,-0.13132351261847738,0.39468459908239806,-0.8368301014745244,-0.02024193046304331,-0.7151332993248866,-1.1583898062221298,0.36363636363636365,0.36881618201488375
u6,fidel,2020-03-03,1,0.07397891210840905,0.10409539791496364,-0.8601496837177962,-0.41166426409169793,-0.9838996046135065,-0.6543102721656074,0.18181818181818182,-0.14342851522801037
u6,fidel,2020-03-10,1,0.36006519459756875,-0.5767599479299576,0.1658886037382916,-0.3873842795813081,-0.728162977056554,0.5818754688514087,0.8181818181818182,1.1679179097137986
u6,fidel,2020-03-17,1,0.4097293593696477,0.1672367247115746,-0.24577085003666188,-0.25381947451743364,-1.0166825219561295,0.19424492797599452,0.45454545454545453,0.9425302429269252
u6,fidel,2020-03-24,1,-0.7238034680480728,-0.617663098208675,-0.5991765524961795,-0.340866233473829,-1.0433764719759675,-0.4806845862728721,0.5909090909090909,2.95052945611907
u6,fidel,2020-03-31,1,-0.4837082714780554,0.1811009091436248,-0.6529054999283699,-0.4162846332300562,-0.8552161221485375,-0.3032525117792329,0.3977272727272727,-0.19465298495229977
u6,fidel,2020-04-07,1,-0.3741625747021439,1.5392323115787283,-0.6807571770698462,0.4322297498971807,-0.8895399514996655,-0.8987125024232746,-0.18181818181818182,0.32783660623545224
u6,fidel,2020-04-14,1,-0.17498858056411953,0.8650083335298893,-0.530261879108422,0.5348412160626823,-0.8408308937634332,-1.18261678087676,0.9090909090909091,0.1229387273382946
u6,fidel,2020-05-05,1,-0.9816432568231124,-0.4815305348360334,-0.49211091423656617,-0.34830842023639214,-0.8962566197748398,0.4376109439401227,0.3181818181818182,-1.042930203586532
u6,fidel,2020-05-19,1,0.4937764074454717,-0.7979602038963275,-0.8440919523731922,0.8012868050610105,-0.913326906962387,-0.6598245442132133,0.5,0.04097957577943153
u6,fidel,2020-05-26,1,0.3926573027292454,1.4414077207670757,-0.5440375227710146,-0.608548038556463,-0.8010099895983176,0.005322569769304732,-0.18181818181818182,-0.36881618201488375
u6,fidel,2020-06-02,0,1.172193673632522,2.2557575341379676,-0.29108888261272536,0.1545531239450182,-1.016649202869578,-0.5755232171003267,0.0,-0.08195915155886306
u6,fidel,2020-06-09,0,0.5804499257736672,0.7315181522698849,0.023468833944903247,0.6457899963717012,-0.9429960216244706,-0.38473388204752046,0.09090909090909091,-0.1270366849162365
u6,fidel,2020-06-16,0,1.3697814857357815,1.3841096460440054,-0.08980437445037796,0.19926985295426278,-0.7417962281262115,-0.8530105528442925,0.6136363636363636,-0.16391830311772612
u6,fidel,2020-06-23,1,1.7072056640401974,0.11716908060308219,0.3398668026780581,-0.20645055037429932,-0.5403804350323773,0.520500712232702,-0.22727272727272727,-0.4917549093531784
u6,fidel,2020-06-30,1,0.7511704921776866,0.03148126928387007,0.2996845610387636,-0.24012983331539495,-0.635892085989286,-0.7674641355012167,0.8181818181818182,-0.5942038488017573
u6,fidel,2020-07-07,0,0.3229464047809376,0.3245769756673788,0.3280699404752023,0.43854634393868686,-0.8864225105280658,-0.659140600635529,1.0909090909090908,1.3523260007212405
u6,fidel,2020-07-14,1,1.3316204179513538,0.4882108366614159,-0.44959263140456784,-0.03001734832879517,-0.449705030339518,-0.7236834230999378,-0.9090909090909091,0.8458184440874674
u6,fidel,2020-07-21,1,1.0654515348759939,0.6654385044305777,0.09075906919990709,-0.43041492416236854,-0.699890391694586,-0.9044627278933902,-1.0227272727272727,-0.30734681834573646
u6,fidel,2020-07-28,1,0.3209546648395571,0.31432868520139934,-0.04856931025107609,-0.5511935121574041,-0.8283546192509258,-0.4479376859601644,0.13636363636363635,-0.4097957577943153
u6,fidel,2020-08-04,1,0.9620606036179467,0.5016645682648836,0.07431928867147708,-0.43228999016943603,-0.9045542212601818,-0.6844463549700339,-0.6363636363636364,-1.2908566370520933
u6,fidel,2020-08-11,1,0.8308400898328951,-0.5734026015267581,-0.21903032357486177,0.0060274308631043366,-0.9451989111169327,-0.8460494264208813,-1.0909090909090908,-0.14342851522801037
u6,fidel,2020-08-18,1,1.2943722943722948,0.7986499926776958,-0.19301889860891105,-0.5960973790228107,-0.9049356673544954,-1.1249875675356722,0.0,-0.18440809100744188
u6,fidel,2020-08-25,1,0.47485037180339795,0.6049484499664758,-0.01670611667943223,-0.22012820737865232,-0.9111636556935812,-0.6444238290304338,-0.36363636363636365,0.23850113103629123
u6,fidel,2020-09-01,1,1.2411385177572236,0.3277213375148967,0.26540220870388925,-0.2719368158335052,-0.7182763998229109,-0.693347683347239,-0.3181818181818182,0.8503261974232043
u6,fidel,2020-09-08,1,0.4559243361613239,0.5473357170973133,0.12612632456060702,-0.7100320682781872,-0.6141197863289108,-0.41016406638514374,0.0,-0.7786119398091991
u6,fidel,2020-09-15,1,0.30502074530851553,-0.3935706086440431,-0.01214339951840172,-0.12471647843792619,-0.7344522418766536,-0.07120978413870432,0.09090909090909091,0.5942038488017573
u6,fidel,2020-09-22,1,0.5121616992120588,0.4642734557279609,-0.020090605823168343,-0.46584943113367866,-0.7135738128830741,-0.09736537116173907,0.09090909090909091,0.020489787889715765
u6,fidel,2020-09-29,1,0.6396330554603935,-0.18749713238899965,-0.042237792861113246,-0.4671418807609696,-0.538776140163823,-0.2628983656577397,-0.09090909090909091,-0.32783660623545224
u6,fidel,2020-10-06,1,0.8982528263103812,0.03191840815585443,0.09918748249193496,-0.5462209919793706,-1.1953379321332338,-0.631788546960998,0.3254545454545453,-0.10244893944857883
u6,fidel,2020-10-13,1,0.5463058124928629,-1.018492230999125,0.20761070773682153,-0.3043798826902951,-0.6054009090365965,0.3300801367149645,-0.45454545454545453,1.577713667508114
u6,fidel,2020-10-20,1,0.14568154999809738,-0.7262221706344529,-0.3663613210442962,-0.3415308955146826,-1.0847959263395424,-0.9002038713429563,-0.09090909090909091,-0.45077533357374683
u6,fidel,2020-10-27,1,0.023752426630124945,-0.4766047093191053,-0.17021843663068487,-0.1415459794335106,-0.6349885642767309,-0.8426252307381077,0.5909090909090909,-0.6761630003606203
u6,fidel,2020-11-03,1,-0.6978203151764306,-0.650217545370721,-0.5972152694723426,-0.44076742723973544,-1.0374675043161625,0.4206127097714953,0.45454545454545453,-0.32783660623545224
u6,fidel,2020-11-10,1,-0.5422888579892394,0.062435427246008555,-1.22013042346689,0.5030434521581767,-0.6845766331331125,-0.3184567308097518,0.09090909090909091,-0.2458774546765892
u6,fidel,2020-11-24,1,-0.6111796277263901,-0.6375977496729416,-0.3654747336253426,-0.3050712787106004,-0.047176762732869776,0.01456884635160053,0.3522727272727273,0.6864078943054781
u6,fidel,2020-12-01,1,0.3685266072855992,-0.4812274378418195,-0.9578055380719673,-0.20572043617685679,-0.4534916104837933,-0.5337366509048297,0.5795454545454546,-1.147428121824083
u6,fidel,2020-12-08,1,-0.0654428837882081,0.35982488378522914,-0.0641983299161204,-0.3313387963140264,-0.6180560342780637,-0.16553931608802927,0.3181818181818182,0.36881618201488375
u6,fidel,2020-12-15,1,0.07397891210840905,0.42397794328444877,-0.2977266226309451,-0.469640125047671,-0.4959794968894527,-0.9733088687721755,0.18181818181818182,0.0
u6,fidel,2020-12-22,1,0.2275239548620847,0.614938147485602,-0.17123334591290826,-0.48212581531301846,-0.6416189476070769,0.060521921173961976,0.07954545454545454,0.010244893944857883
u6,fidel,2020-12-29,1,-0.10527768261581155,-0.9892304784408094,-0.10095087811893552,-0.17414240714621768,-0.7352070915271481,-0.4555288643892062,0.36363636363636365,0.28685703045602073
u6,fidel,2021-01-05,1,-0.03556678466750357,0.6928662194720571,-0.2447384423185385,0.6664691904083432,-0.5242995715242066,-0.11551202788243455,0.0,0.45077533357374683
u6,fidel,2021-01-12,1,0.5280956187431003,0.11692849311579481,-0.058779647598962224,-0.4646639174241962,-0.6904136009277261,-1.0248456477946049,-0.7272727272727273,0.08195915155886306
u6,fidel,2021-01-19,1,0.24327680712572794,0.7943807431909476,-0.3528233644693503,-0.44132607522414163,-1.1138899995251077,0.03668214403115375,0.45454545454545453,0.47536307904140584
u6,fidel,2021-01-26,1,1.1372616192760079,-0.6086624540390922,0.026510645385590392,-0.6483908865532376,-0.8259027940543433,0.29582817069984224,-0.45454545454545453,-0.5327344851326099
u6,fidel,2021-02-02,1,0.8826253283087824,0.39601857077528463,0.21203489561364017,-0.10791463328315476,-0.6325923474866686,-0.5103233705042932,-0.09090909090909091,-0.15367340917286823
u6,fidel,2021-02-09,1,0.9525094210346005,-0.3295643741074105,-0.3416783190037849,-0.36744073091027124,-0.6767677115838592,-0.8886817162700902,0.6590909090909091,0.5122446972428941
u6,fidel,2021-02-16,0,1.4130409957748082,1.2748730006948599,0.09420917747827007,-0.6025282838730079,-0.8775864419658111,-0.976125664820759,0.18181818181818182,1.2088974854932302
u6,fidel,2021-02-23,1,1.1608998515473343,0.43758832113650614,-0.0574089367867639,-0.5101891188465174,-0.9335441244280226,-0.5475480651713976,-0.6818181818181818,0.8605710913680622
u6,fidel,2021-03-02,1,0.17735969954195405,0.861370008105288,-0.24677409369495212,0.45766298296943925,-0.9248375024319107,-0.506422948221945,-0.125,-0.07171425761400518
u6,fidel,2021-03-09,1,-0.025608084960603256,0.0068799712219185976,-0.35206801531964965,-0.337181553616284,-0.9292578345810761,0.6243023069596517,-0.36363636363636365,-0.4917549093531784
u6,fidel,2021-03-16,1,0.3283087815461917,0.2104254834521959,-0.3105413105220078,-0.6740499756587955,-1.043262727508085,-0.39530832511526237,-0.7272727272727273,-0.9015506671474937
u6,fidel,2021-03-23,1,0.27315290624643207,0.6077666244529071,-0.2494221903278801,-0.25881227564539555,-0.7375375126957209,-0.6168695897708194,0.2727272727272727,0.26636724256630495
u6,fidel,2021-03-30,1,-0.03414411328080421,1.170526770495763,0.037662981866114734,-0.519286046751009,-0.8607262182147407,-0.46046655456376606,0.5454545454545454,0.7376323640297675
u6,fidel,2021-04-06,0,1.079807582505425,1.10586937428311,0.3841932572197651,-0.4941892930752995,-0.661412208419695,0.39062887197511803,0.5454545454545454,0.45077533357374683
u6,fidel,2021-04-13,1,0.38469034296372406,0.7387238797049622,-0.0610573606719978,0.05087598604688657,-0.542410218465974,-0.13143875220202053,-0.14918181818181803,-0.6900960561256271
u6,fidel,2021-04-20,1,0.8365307753796958,0.23327402424316973,-0.14649930676768722,-0.4751602308737861,-0.6019112134428345,0.13172596319990562,-0.5454545454545454,-0.16391830311772612
u6,fidel,2021-05-04,1,0.4795695910803833,-0.1626826528516113,-0.005902290713924461,-0.5248762140405155,-0.743780437177054,-0.7024876518235665,0.5,0.6761630003606203
u6,fidel,2021-05-11,1,0.5652747643155316,0.33459235044095503,-0.07766337634148128,0.2272262205699546,-0.7524721230309187,0.18856655793528387,0.13636363636363635,-0.4917549093531784
u6,fidel,2021-05-18,1,1.8375740965669032,-0.4202874086556282,-0.05254437160645135,-0.31946153454654774,-0.8869448925287123,-0.3370061783026093,0.6363636363636364,0.20489787889715766
u6,fidel,2021-05-25,0,1.6323512618476643,1.0678288667352536,0.002390509699875242,-0.7081330338757497,-0.7181431234767052,0.09487740325857082,0.5,0.9937547126512146
u6,fidel,2021-06-01,1,0.8467740093639382,0.5495735345341801,0.01950543821346218,-0.3656984129391022,-0.11265604438868272,0.036720863782335376,0.18181818181818182,0.0
u6,fidel,2021-06-08,1,0.06402021240150714,1.2563303821779408,0.027860941355905045,-0.3450616245250398,-0.5715253554418878,0.4075117370892027,0.7272727272727273,-0.0614693636691473
u6,fidel,2021-06-15,1,1.6730615507593931,-0.09397252359104616,0.20058216931682574,-0.37718296176704835,-0.8106755885223026,-0.8678726157062047,0.18181818181818182,0.020489787889715765
u6,fidel,2021-06-22,1,0.4937764074454717,-0.03690817895091691,0.2588140475873866,-0.3665059634908187,-0.878181589787662,0.014782305442469815,0.4090909090909091,-0.14342851522801037
